lng,lat
-122.31928,47.612891
-122.31901,47.612218
-122.358178,47.624659
-122.343005,47.613728
-122.38709,47.668753
-122.379071,47.6686
-122.379548,47.668754
-122.335303,47.601797
-122.327327,47.600837
-122.320732,47.625092
-122.329251,47.620704
-122.327678,47.605495
-122.31946,47.612345
-122.333748,47.610263
-122.332102,47.60859
-122.341429,47.612081
-122.34636,47.611695
-122.330377,47.621128
-122.317425,47.676414
-122.308991,47.606464
-122.317892,47.612892
-122.345137,47.611247
-122.316524,47.661465
-122.333892,47.601675
-122.330397,47.623228
-122.320651,47.619955
-122.384842,47.668299
-122.336,47.609348
-122.345719,47.615708
-122.334048,47.596181
-122.345848,47.614088
-122.336161,47.602741
-122.349221,47.614891
-122.3468,47.613462
-122.356805,47.625455
-122.326985,47.606563
-122.325679,47.599118
-122.32802,47.607211
-122.332625,47.606262
-122.34722,47.614895
-122.313586,47.656873
-122.316687,47.606562
-122.db_port16,47.626829
-122.329239,47.618286
-122.331493,47.600419
-122.346252,47.611985
-122.db_port62,47.626017
-122.313115,47.65991
-122.331972,47.606734
-122.334767,47.607339
-122.342518,47.61123
-122.326728,47.606102
-122.323353,47.680819
-122.334288,47.599709
-122.388438,47.668614
-122.388849,47.668737
-122.313077,47.661412
-122.31318,47.662743
-122.317558,47.65354
-122.31742,47.653511
-122.353844,47.625505
-122.343209,47.614081
-122.346978,47.613109
-122.333795,47.606768
-122.315635,47.663156
-122.33167,47.624359
-122.34276,47.614767
-122.319532,47.614259
-122.355502,47.62347
-122.336389,47.604882
-122.322421,47.611345
-122.320788,47.616581
-122.346575,47.613495
-122.355124,47.624512
-122.331798,47.605555
-122.356656,47.624738
-122.333293,47.594005
-122.312098,47.658909
-122.312752,47.66314
-122.343714,47.615482
-122.335133,47.600851
-122.322418,47.61042
-122.324813,47.598408
-122.34925,47.612585
-122.32933,47.627016
-122.344738,47.611084
-122.34188,47.613373
-122.355955,47.624653
-122.342041,47.611987
-122.318312,47.674943
-122.325866,47.60711
-122.320801,47.621294
-122.331864,47.626821
-122.34864,47.613595
-122.33247,47.600927
-122.333155,47.602106
-122.38207,47.66896
-122.346142,47.612056
-122.380228,47.667341
-122.335732,47.607933
-122.320585,47.614019
-122.321959,47.615301
-122.320612,47.615195
-122.31795,47.61416
-122.358321,47.623244
-122.334091,47.598431
-122.325609,47.680385
-122.329703,47.607697
-122.327162,47.604751
-122.33219,47.60868
-122.32719,47.608155
-122.317103,47.67577
-122.316055,47.675888
-122.332309,47.60234
-122.324992,47.679261
-122.348753,47.613595
-122.348875,47.613511
-122.337548,47.604418
-122.313251,47.654384
-122.358183,47.625772
-122.317462,47.676766
-122.326304,47.598505
-122.35668,47.62201
-122.345376,47.616303
-122.341612,47.613926
-122.325079,47.679863
-122.331802,47.6236
-122.317365,47.663271
-122.317711,47.658719
-122.319534,47.615317
-122.319659,47.612999
-122.330907,47.626103
-122.330805,47.626075
-122.356669,47.623393
-122.387462,47.668905
-122.34765,47.614354
-122.334104,47.601567
-122.348108,47.614232
-122.337724,47.606326
-122.335106,47.603333
-122.345271,47.613893
-122.344807,47.613459
-122.316048,47.65243
-122.331375,47.604698
-122.316676,47.66048
-122.326973,47.600088
-122.335418,47.60004
-122.335085,47.60092
-122.314175,47.663245
-122.330286,47.601501
-122.331163,47.598315
-122.33188,47.598308
-122.335119,47.598308
-122.33349,47.608871
-122.325132,47.598027
-122.313794,47.651744
-122.331325,47.600024
-122.345319,47.614253
-122.333349,47.601908
-122.352733,47.624702
-122.329026,47.609755
-122.334537,47.607328
-122.352471,47.625497
-122.330228,47.620784
-122.313243,47.65946
-122.333965,47.608518
-122.330362,47.619867
-122.330487,47.620238
-122.327385,47.597479
-122.325967,47.600915
-122.333885,47.600837
-122.320296,47.612898
-122.319149,47.612997
-122.321409,47.612955
-122.319236,47.612145
-122.319858,47.615202
-122.346218,47.615629
-122.342478,47.613254
-122.326289,47.599613
-122.324685,47.605482
-122.356994,47.624655
-122.357449,47.625767
-122.35786,47.624531
-122.384944,47.669506
-122.313334,47.656392
-122.31338,47.654954
-122.332376,47.626005
-122.347275,47.61608
-122.345014,47.616249
-122.325091,47.679771
-122.331668,47.623299
-122.328981,47.608667
-122.321723,47.62105
-122.319003,47.615207
-122.321497,47.614018
-122.32255,47.613021
-122.326327,47.631916
-122.31692,47.613113
-122.333223,47.601773
-122.335973,47.603803
-122.331652,47.619948
-122.342542,47.614764
-122.34425,47.613441
-122.328075,47.606114
-122.314459,47.652014
-122.319843,47.61226
-122.319177,47.611768
-122.380595,47.668603
-122.34303,47.61478
-122.347651,47.610891
-122.346442,47.61017
-122.347516,47.610618
-122.32775,47.597367
-122.355513,47.622245
-122.344193,47.611926
-122.334542,47.602775
-122.316884,47.609526
-122.316434,47.663238
-122.358053,47.621273
-122.358129,47.621161
-122.345839,47.614226
-122.314201,47.661895
-122.329267,47.624394
-122.329253,47.62135
-122.316886,47.608645
-122.318084,47.614235
-122.357994,47.620383
-122.325009,47.599827
-122.335283,47.599256
-122.356656,47.622232
-122.356826,47.622231
-122.324828,47.600078
-122.31205,47.663235
-122.320725,47.610319
-122.35709,47.622078
-122.332631,47.625249
-122.324667,47.598302
-122.334559,47.598318
-122.325974,47.608518
-122.329006,47.601868
-122.322072,47.615788
-122.33059,47.60613
-122.347373,47.61513
-122.344155,47.613231
-122.3847,47.66961
-122.384808,47.669653
-122.331471,47.59902
-122.315393,47.661438
-122.331933,47.626905
-122.328268,47.60009
-122.312048,47.662676
-122.312427,47.655362
-122.331482,47.620783
-122.313208,47.660961
-122.35417,47.623588
-122.328145,47.61
-122.32942,47.609479
-122.3485,47.614946
-122.320143,47.615315
-122.323932,47.615175
-122.317955,47.614038
-122.323102,47.615294
-122.31966,47.615317
-122.358188,47.624528
-122.342933,47.611182
-122.33301,47.609635
-122.327603,47.598573
-122.358027,47.619383
-122.323302,47.680743
-122.325563,47.680309
-122.329032,47.606965
-122.314878,47.663072
-122.316599,47.663125
-122.312842,47.659835
-122.329246,47.607565
-122.330316,47.621952
-122.330177,47.619719
-122.354164,47.625064
-122.313184,47.66371
-122.31319,47.656378
-122.38008,47.667321
-122.347099,47.616156
-122.327963,47.630398
-122.330813,47.604067
-122.326191,47.597472
-122.379276,47.667678
-122.343427,47.614077
-122.344649,47.612995
-122.317748,47.65768
-122.385025,47.670142
-122.324247,47.679826
-122.337122,47.606284
-122.329046,47.608751
-122.316986,47.6598
-122.319257,47.614153
-122.31688,47.607417
-122.320443,47.608035
-122.331766,47.621375
-122.382546,47.668604
-122.34245,47.614678
-122.332505,47.604352
-122.325221,47.606394
-122.332749,47.603144
-122.314295,47.658495
-122.384681,47.667973
-122.331638,47.601185
-122.319005,47.611981
-122.331663,47.604831
-122.348055,47.61214
-122.327617,47.597112
-122.336598,47.605113
-122.358091,47.625077
-122.319287,47.612031
-122.319422,47.611937
-122.344479,47.612262
-122.341451,47.611614
-122.321575,47.60785
-122.320794,47.620647
-122.34623,47.613289
-122.35799,47.623405
-122.316952,47.614384
-122.31688,47.610649
-122.316666,47.656429
-122.318239,47.615473
-122.32512,47.599651
-122.329959,47.600929
-122.320826,47.622635
-122.358148,47.619397
-122.334285,47.599096
-122.312696,47.659753
-122.327474,47.608609
-122.344018,47.61171
-122.330315,47.619625
-122.328729,47.601669
-122.351567,47.62507
-122.349031,47.613145
-122.326452,47.597342
-122.344054,47.615522
-122.329312,47.601117
-122.31302,47.658303
-122.312372,47.658344
-122.317984,47.615221
-122.322001,47.619951
-122.316693,47.611689
-122.316883,47.611794
-122.33039,47.622183
-122.383774,47.668605
-122.33039,47.605231
-122.332043,47.604431
-122.377748,47.668614
-122.347619,47.614242
-122.334092,47.600678
-122.334302,47.600619
-122.355338,47.623392
-122.348137,47.614416
-122.316699,47.609631
-122.313091,47.655944
-122.317088,47.65281
-122.320776,47.618963
-122.320989,47.620467
-122.348847,47.614832
-122.345994,47.612984
-122.337024,47.605578
-122.318214,47.614224
-122.327319,47.599984
-122.311914,47.663202
-122.312421,47.65684
-122.333654,47.60277
-122.330296,47.600594
-122.330308,47.601062
-122.345072,47.614781
-122.332957,47.598984
-122.332752,47.601231
-122.313295,47.6577
-122.337885,47.606923
-122.337858,47.607023
-122.33602,47.609062
-122.327993,47.602128
-122.343425,47.610507
-122.324842,47.680635
-122.345384,47.611468
-122.336295,47.602973
-122.34998,47.613011
-122.348964,47.612546
-122.321746,47.612248
-122.334058,47.604026
-122.334353,47.604191
-122.333335,47.597793
-122.330857,47.605911
-122.336902,47.607091
-122.33525,47.605339
-122.314055,47.655409
-122.313493,47.663137
-122.31399,47.658365
-122.314333,47.656965
-122.320772,47.615649
-122.327424,47.598309
-122.330582,47.626904
-122.326919,47.608534
-122.382198,47.668856
-122.3826,47.6695
-122.327759,47.598028
-122.325651,47.679928
-122.320314,47.614142
-122.309701,47.60613
-122.310049,47.606226
-122.313333,47.6557
-122.347665,47.612804
-122.337143,47.603977
-122.320397,47.624224
-122.343665,47.61412
-122.386786,47.668611
-122.326449,47.599911
-122.333674,47.605728
-122.324697,47.680271
-122.32477,47.679256
-122.349812,47.614075
-122.350057,47.613776
-122.330042,47.625149
-122.349335,47.61306
-122.379139,47.667686
-122.384839,47.669359
-122.326305,47.597247
-122.317448,47.676374
-122.317297,47.674298
-122.355255,47.62323
-122.331382,47.601676
-122.356513,47.62324
-122.387503,47.669599
-122.315682,47.663122
-122.317937,47.615328
-122.319022,47.614028
-122.321212,47.614134
-122.345405,47.611401
-122.316738,47.613069
-122.332572,47.601673
-122.321504,47.609925
-122.356807,47.623505
-122.383276,47.668752
-122.382779,47.668755
-122.314433,47.659117
-122.331385,47.603833
-122.3815,47.66875
-122.331433,47.60612
-122.334121,47.591766
-122.316697,47.610647
-122.318271,47.617731
-122.335424,47.602953
-122.324844,47.59998
-122.335251,47.600035
-122.316526,47.656878
-122.315956,47.656906
-122.335561,47.602951
-122.345591,47.615257
-122.326171,47.598314
-122.33611,47.602973
-122.347506,47.615753
-122.336763,47.607381
-122.342641,47.612791
-122.33169,47.598928
-122.343829,47.61287
-122.334842,47.604888
-122.321355,47.610292
-122.314484,47.657088
-122.320845,47.623844
-122.321031,47.623745
-122.320996,47.621192
-122.320731,47.611478
-122.316693,47.607161
-122.312067,47.660406
-122.333363,47.598254
-122.343728,47.611945
-122.352901,47.624734
-122.325877,47.680804
-122.322347,47.611466
-122.317744,47.657463
-122.34696,47.61617
-122.348549,47.614811
-122.313154,47.658444
-122.330377,47.619025
-122.3243,47.615286
-122.32031,47.623099
-122.322988,47.615177
-122.342733,47.611222
-122.358121,47.622419
-122.334077,47.598129
-122.334104,47.59966
-122.334091,47.5933
-122.326304,47.597951
-122.326464,47.59822
-122.328604,47.609669
-122.327681,47.608659
-122.326791,47.607865
-122.314541,47.663149
-122.385192,47.668608
-122.38536,47.668757
-122.332247,47.602485
-122.35697,47.623244
-122.356967,47.623326
-122.322191,47.614226
-122.337548,47.604418
-122.354056,47.625088
-122.324639,47.679305
-122.346473,47.611702
-122.384687,47.668909
-122.344142,47.615434
-122.335195,47.608472
-122.345797,47.616373
-122.332949,47.608102
-122.317309,47.675097
-122.356555,47.623336
-122.316947,47.659889
-122.329259,47.622104
-122.334772,47.601798
-122.347125,47.611798
-122.331588,47.603632
-122.332658,47.603296
-122.334405,47.6077
-122.33318,47.606226
-122.347857,47.612427
-122.345895,47.615713
-122.337946,47.60657
-122.334949,47.603437
-122.334293,47.602675
-122.315555,47.660019
-122.314319,47.662883
-122.320863,47.62477
-122.321052,47.624442
-122.358137,47.619909
-122.316685,47.608495
-122.335506,47.602933
-122.335341,47.599232
-122.315443,47.656825
-122.314296,47.664717
-122.333967,47.603628
-122.334047,47.602718
-122.330244,47.599503
-122.357128,47.622158
-122.332512,47.625218
-122.337147,47.604262
-122.325965,47.600081
-122.332787,47.5986
-122.336651,47.60893
-122.346341,47.611497
-122.344107,47.610853
-122.349442,47.614253
-122.336311,47.606395
-122.35638,47.624517
-122.342046,47.611819
-122.332269,47.601916
-122.313953,47.656813
-122.320916,47.6162
-122.317728,47.675028
-122.349667,47.611903
-122.332664,47.60084
-122.31193,47.661954
-122.343852,47.611972
-122.32803,47.608077
-122.4601546,37.76198968
-122.3156565,47.67558145
-122.329783,47.62314033
-122.3314949,47.60452777
-122.335058,47.59735196
-122.3506232,47.65147112
-122.3495787,47.64857932
-122.349513,47.64849711
-122.3342734,47.57636162
-122.3674697,47.62596883
-122.2068661,47.61563281
-122.2016212,47.61862194
-122.3115528,47.60638096
-122.3142167,47.61350007
-122.3155466,47.6151148
-122.3215896,47.62199415
-122.1936165,47.61787777
-122.1988101,47.61151113
-122.1989515,47.6163549
-122.234685,37.487398
-122.4480423,37.7872229
-122.3064458,47.65048819
-122.3058853,47.64956758
-122.3067704,47.64989192
-122.2341071,37.48708164
-122.3233323,37.56246407
-122.3353077,37.53769654
-122.3546972,47.54879109
-122.169857,37.43401932
-122.170501,37.431953
-122.1695765,37.43161441
-122.1673526,37.43091533
-122.1642257,37.43136019
-121.9488832,37.32055419
-122.16068,37.449011
-122.159111,37.44855
-122.159623,37.448034
-122.159307,37.448134
-122.160319,37.447309
-122.158826,37.448131
-122.158053,37.447329
-122.15864,37.446961
-122.159368,37.445994
-122.159882,37.44674
-122.161242,37.446224
-122.160845,37.447465
-122.162665,37.44684
-122.163375,37.44598
-122.161937,37.445684
-122.162384,37.445217
-122.161737,37.44571
-122.161402,37.445844
-122.160476,37.44526
-122.161796,37.445091
-122.1609,37.444621
-122.161307,37.444063
-122.160516,37.444185
-121.9491823,37.32261521
-121.9488662,37.31915913
-121.9462513,37.31941514
-121.947915,37.321188
-122.162909,37.444513
-122.163351,37.444258
-122.163135,37.443979
-122.162599,37.443533
-122.162072,37.443454
-122.161627,37.444031
-122.161896,37.444192
-122.161874,37.444062
-122.162236,37.444279
-122.161289,37.443698
-122.161307,37.443811
-122.160815,37.443379
-122.160844,37.442642
-122.16105,37.442657
-122.2924104,37.50881564
-122.2771682,37.52148982
-122.2920327,37.51282293
-122.2842963,37.51125024
-122.4833315,37.78212372
-122.4539647,37.77298226
-122.396992,37.791967
-122.4037363,37.79500931
-122.2591967,37.50557585
-122.2612198,37.50506824
-122.260053,37.50481291
-122.2581835,37.50250846
-122.2586502,37.50437564
-122.2617959,37.50404668
-122.3300476,47.62686134
-122.400404,37.791189
-122.400621,37.791249
-122.3258485,47.70240334
-122.3258271,47.7031933
-122.4680234,37.70689515
-122.4706674,37.7039407
-122.4692821,37.70844157
-74.04327071,40.77585167
-74.14113343,40.826496
-121.904948,37.355577
-121.904294,37.354695
-121.905977,37.352724
-121.906562,37.353488
-121.904923,37.35081
-121.904579,37.350174
-121.90367,37.349145
-121.903797,37.349247
-121.903236,37.348808
-121.903395,37.348937
-121.903035,37.349201
-121.903207,37.349116
-121.902438,37.349877
-121.902561,37.350028
-121.902104,37.350934
-121.902662,37.350438
-121.903487,37.349912
-121.903828,37.349705
-121.902408,37.350644
-121.904426,37.349348
-121.904999,37.348999
-121.907063,37.348759
-121.90467,37.352712
-121.902735,37.353691
-121.904393,37.353053
-73.97688635,40.76331671
-73.97640355,40.76311558
-122.3257429,37.56184761
-122.1989314,47.61455481
-122.3253407,37.56559329
-122.3243576,37.56607696
-122.3236361,37.56539237
-122.2980338,37.53775625
-122.3645249,37.5944685
-122.3451233,37.57953368
-122.3498887,37.57663618
-122.3484206,37.57686838
-122.3481161,37.57706576
-122.3488851,37.57590932
-122.3504931,37.57771408
-122.3498506,37.57822062
-122.3460647,37.57701471
-122.3463276,37.576225
-122.345075,37.57669266
-122.3442864,37.57746431
-122.3455967,37.58018413
-122.3457129,37.58018714
-122.3475078,37.58075805
-122.3467755,37.57979939
-122.3483486,37.57886515
-122.3482776,37.57887472
-122.3479812,37.57909685
-122.3457925,37.57884389
-122.3466951,37.57814985
-122.363416,37.58658526
-122.3653927,37.58473714
-122.366365,37.58526639
-122.3657401,37.58589979
-122.3645977,37.587686
-122.4335772,37.73347252
-122.442808,37.66267001
-122.445086,37.66518494
-122.2020073,47.61121278
-122.202879,47.61096595
-122.202923,47.610471
-122.203998,47.610124
-122.203285,47.610216
-122.2041236,47.61038098
-122.204077,47.610678
-122.204865,47.610135
-122.204901,47.610229
-122.205715,47.610241
-122.206481,47.611193
-122.198753,47.610833
-122.197596,47.611787
-122.19912,47.612049
-122.200289,47.612771
-122.198479,47.61205
-122.196611,47.612074
-122.193893,47.612043
-122.1936361,47.61155815
-122.194005,47.612465
-122.195432,47.612479
-122.192519,47.612051
-122.191256,47.612035
-122.1918498,47.61196771
-122.192404,47.613214
-122.1923326,47.61341244
-122.19883,47.614811
-122.198866,47.616495
-122.199021,47.620162
-122.199198,47.620478
-122.1983609,47.62071598
-122.1962808,47.61965112
-122.193546,47.619527
-122.193758,47.620805
-122.191265,47.620116
-122.1931909,47.62009496
-122.1920644,47.61982106
-122.19354,47.617627
-122.193545,47.618634
-122.19375,47.619052
-122.194165,47.618617
-122.194265,47.618988
-122.0129994,37.32566265
-122.0155317,37.3376986
-122.0413618,37.33629386
-122.030755,37.33116799
-122.0619746,47.54124893
-74.079386,40.842872
-74.06258225,40.86428009
-74.05141689,40.87920832
-74.05188091,40.8794821
-74.11725909,40.81041499
-74.121166,40.814512
-74.12296146,40.81552862
-74.13070402,40.83147887
-122.4965876,37.60832723
-122.5025193,37.59732873
-122.115232,37.381072
-122.115368,37.380679
-122.116148,37.380347
-122.11614,37.380245
-122.117173,37.379834
-122.118218,37.3793
-122.118923,37.37926
-122.11879,37.379089
-122.117943,37.378952
-122.117844,37.378904
-122.118205,37.378722
-122.116925,37.379456
-122.116818,37.379414
-122.117168,37.37924
-122.116535,37.379876
-122.115581,37.380132
-122.1154903,37.38010293
-122.116174,37.37974
-122.115939,37.379853
-122.115168,37.380338
-122.115034,37.380402
-122.114744,37.380813
-122.1146114,37.380932
-122.114727,37.380352
-122.115076,37.379242
-122.114896,37.37999
-122.115023,37.379549
-122.1155187,37.37895456
-122.116277,37.378643
-122.116132,37.378575
-122.117277,37.378152
-122.1169158,37.37824154
-122.117603,37.377989
-122.11594,37.378812
-122.116488,37.378395
-122.117539,37.377871
-122.117245,37.37807915
-122.119332,37.379782
-122.1156596,37.38001215
-122.1159875,37.37925125
-122.1170443,37.37875357
-122.116918,37.377685
-122.115888,37.378187
-122.114988,37.378657
-122.114377,37.380512
-122.117059,37.376973
-122.116853,37.376787
-122.1168754,37.37671221
-122.1285939,37.36317469
-122.1252148,37.35986523
-122.123573,37.36154
-122.1260083,37.36363197
-122.1168,37.376544
-122.116002,37.37573
-122.3861383,37.59849968
-122.3628205,37.58730047
-122.3457335,37.58018997
-122.322122,37.56706398
-122.3084737,37.55290005
-122.2975892,37.5390616
-122.2754301,37.52015491
-122.1982147,37.46448549
-122.4079835,37.62465436
-122.3446029,37.58022983
-122.2966799,37.53657743
-122.1087912,37.40740996
-121.9969645,37.37105247
-121.9960405,37.37073912
-121.9360266,37.35281806
-121.8852498,37.31026422
-121.8405099,37.28459369
-121.7963822,37.25340216
-74.03186906,40.7867334
-74.0301007,40.82552939
-122.2253338,37.48829348
-122.2703697,37.85233794
-122.2828996,37.87321923
-122.283817,37.873603
-122.2528249,37.84363396
-122.2532429,37.84467476
-122.2508783,37.8453213
-122.4439143,37.66486718
-122.4422434,37.66341163
-122.3258072,47.70201681
-122.3357331,47.75604331
-122.3427406,47.77426805
-122.3214201,47.75535266
-122.334939,47.75966773
-122.307395,47.73455369
-122.3019379,47.73459788
-122.3473209,47.76659585
-122.3339022,47.45298121
-122.3376952,47.46868251
-122.3356992,47.42930793
-122.3237213,47.57200589
-122.4604115,47.45193909
-122.4605493,47.42300074
-122.4603071,47.4660302
-122.2036935,47.75955752
-122.1887444,47.74139084
-122.2598018,47.75940374
-122.2402518,47.75688662
-122.2412306,47.75714845
-122.1432657,47.62069267
-122.1648826,47.59161215
-122.1364719,47.57031595
-122.1521551,47.58149858
-122.2116744,47.61738195
-122.170499,47.56379632
-122.1409904,47.5853712
-122.2016453,47.63784848
-122.1859349,47.60406716
-122.238462,47.636839
-122.2268886,47.57696014
-122.2451137,47.5897939
-122.2243616,47.54206243
-122.0335764,47.60176671
-122.0378406,47.58231648
-122.1795897,47.55152396
-122.189201,47.55626334
-122.2199813,47.47987504
-122.1666586,47.430349
-122.2019,47.51821847
-122.1542656,47.44336414
-122.1376602,47.46372964
-122.2080083,47.48112453
-122.2166036,47.47830869
-122.183521,47.50672869
-122.2126907,47.472527
-122.0575625,47.54002247
-122.0611704,47.54107551
-122.293335,47.356664
-122.2287078,47.32124964
-122.3062245,47.31790272
-122.3020316,47.31297409
-122.3254803,47.31515163
-122.3098523,47.35433093
-122.326679,47.32206645
-122.1867858,47.39925883
-122.1801832,47.3869259
-122.2882004,47.39321532
-122.243492,47.38614074
-122.2340435,47.38415603
-122.1933755,47.37970392
-122.1655341,47.36131189
-122.2919372,47.3617956
-122.299501,47.35922644
-122.2864419,47.47015718
-122.2869128,47.46508968
-122.2680565,47.48179828
-122.2684075,47.48153919
-122.2401606,47.46120637
-122.315099,47.7848921
-122.3263748,47.60069248
-122.3424074,47.61304468
-122.3175431,47.6104039
-122.3447583,47.6165214
-122.3291123,47.58735347
-122.3346035,47.58818563
-122.3359362,47.59030243
-122.3327143,47.59026262
-122.3250593,47.59768656
-122.31486,47.61413652
-122.3202622,47.621087
-122.3317538,47.624662
-122.3484116,47.61624409
-122.3580204,47.62517442
-122.400806,37.634191
-121.907472,37.36457499
-121.9093247,37.36706334
-122.2444968,47.460407
-122.294464,47.447298
-122.3163667,47.47775632
-122.2955323,47.435679
-122.295138,47.443959
-122.2951251,47.57585767
-122.1935334,47.61307218
-122.199052,47.61812285
-122.1999793,47.61760404
-122.198918,47.61466711
-122.1976574,47.61467529
-122.197438,47.6139701
-122.2295736,37.49014
-122.4704547,37.68464114
-122.196338,47.61643778
-122.4706487,37.70090859
-122.4707359,37.70284961
-122.196319,47.61601782
-122.2963063,47.4464407
-122.3029261,47.53783877
-121.9376581,37.34892326
-122.1640098,37.43252896
-122.3400478,47.61483248
-122.196228,47.61328589
-122.4118102,37.65657107
-122.4106463,37.65632575
-122.4089543,37.6549252
-122.411333,37.654379
-122.4120005,37.65451451
-122.4039419,37.79317121
-122.1964973,47.61656974
-122.400554,37.792208
-122.396702,37.793699
-122.402651,37.792827
-122.399864,37.792352
-122.39952,37.79146
-122.402285,37.792977
-122.398381,37.793493
-122.400464,37.793221
-122.400082,37.792183
-122.399681,37.791469
-122.395364,37.793648
-122.396747,37.793563
-122.398367,37.793361
-122.400914,37.793035
-122.39973,37.793189
-122.399048,37.7934
-122.395556,37.79363
-122.399707,37.792374
-122.202719,47.611884
-122.2036671,47.6192333
-122.193651,47.62060715
-122.379354,47.666593
-122.379376,47.666722
-122.381748,47.665252
-122.381211,47.664624
-122.384964,47.667655
-122.384983,47.667813
-122.382071,47.667939
-122.382365,47.668106
-122.38223,47.668153
-122.355162,47.623323
-122.33159,47.623085
-122.333671,47.60002
-122.337416,47.606001
-122.335806,47.601529
-122.38183,47.665148
-122.381141,47.664729
-122.382383,47.667964
-122.316564,47.660015
-122.353975,47.624517
-122.331533,47.622014
-122.331501,47.623163
-122.320729,47.609403
-122.336986,47.604397
-122.47732,37.78145596
-122.3649886,47.62397302
-122.3239857,47.61885614
-122.320822,47.61090279
-122.31228,47.61852181
-122.3113874,47.62098854
-122.3155374,47.61451399
-122.334241,47.58901019
-122.3291861,47.58668347
-122.3132613,47.65716697
-122.3132043,47.65707258
-122.3197864,47.66114403
-122.3290352,47.58718514
-122.3290432,47.58741763
-122.360463,37.59115082
-122.185371,37.450775
-122.185573,37.450288
-122.185982,37.449804
-122.185883,37.449919
-122.185312,37.450862
-122.058477,37.392315
-122.185084,37.450881
-122.184864,37.451137
-122.078941,37.370155
-122.185007,37.451213
-122.184108,37.452065
-122.18449,37.45184
-122.0307755,37.37601493
-122.183939,37.452264
-122.183574,37.452951
-122.183375,37.453188
-122.183114,37.453242
-122.183336,37.453101
-122.183273,37.452731
-122.18252,37.452325
-122.182689,37.452508
-122.183039,37.451705
-122.183092,37.451645
-122.183611,37.451026
-122.184497,37.451401
-122.184155,37.450316
-122.184208,37.450263
-122.184733,37.449638
-122.18564,37.450027
-122.186205,37.449968
-122.186291,37.449908
-122.185234,37.451147
-122.185741,37.451415
-122.186363,37.451745
-122.185702,37.452307
-122.184887,37.451876
-122.184675,37.451861
-122.186473,37.451725
-122.186296,37.451931
-122.1853834,37.45307167
-122.185757,37.452573
-122.185109,37.453409
-122.185229,37.453383
-122.184808,37.449425
-122.184177,37.450153
-122.183732,37.45069
-122.183424,37.451062
-122.182543,37.452009
-122.2983292,37.55225703
-122.2582943,37.50346692
-122.2570453,37.5030517
-122.257432,37.504092
-122.3759337,37.60422813
-122.3872672,37.59913825
-122.3492983,37.59001475
-122.3489322,37.58980356
-122.3417382,37.58960037
-122.347874,37.578064
-122.347049,37.578667
-122.347924,37.577946
-122.34602,37.579275
-122.345641,37.579539
-122.346055,37.579358
-122.346395,37.580182
-122.347111,37.58017
-122.346852,37.579937
-122.347257,37.580182
-122.346337,37.57935
-122.346981,37.579807
-122.348731,37.578513
-122.348264,37.578869
-122.348727,37.578402
-122.348763,37.578437
-122.349148,37.578778
-122.349072,37.578712
-122.348933,37.579807
-122.349364,37.578826
-122.351417,37.578776
-122.351447,37.578753
-122.349385,37.578728
-122.350614,37.577814
-122.34929,37.578571
-122.351197,37.576868
-122.348695,37.578221
-122.349058,37.577273
-122.349839,37.576611
-122.347987,37.577698
-122.347533,37.577294
-122.3469039,37.57639375
-122.346707,37.576478
-122.346605,37.576721
-122.345868,37.577209
-122.34575,37.577145
-122.346527,37.576599
-122.346482,37.576635
-122.345648,37.577126
-122.3447258,37.57634399
-122.347168,37.57706
-122.347895,37.577736
-122.346525,37.576489
-122.346247,37.576228
-122.346074,37.57602882
-122.344714,37.577811
-122.344607,37.577833
-122.344411,37.577653
-122.343767,37.578461
-122.343248,37.577986
-122.3430103,37.57781601
-122.343908,37.578731
-122.344207,37.579003
-122.34372,37.578964
-122.343967,37.578643
-122.343999,37.578675
-122.344513,37.579133
-122.34471,37.579254
-122.344759,37.579524
-122.344718,37.579606
-122.344722,37.579694
-122.3450517,37.5796282
-122.346007,37.579104
-122.346066,37.579038
-122.345624,37.577396
-122.344818,37.57781
-122.345889,37.57739423
-122.346939,37.578461
-122.34587,37.577313
-122.345909,37.57735
-122.363959,37.58700781
-122.364451,37.586537
-122.345115,37.579464
-122.364194,37.586695
-122.364237,37.586057
-122.364776,37.585982
-122.345037,37.580421
-122.344537,37.580213
-122.344627,37.580479
-122.344741,37.580462
-122.364773,37.586158
-122.365153,37.5857
-122.365076,37.585624
-122.364952,37.585932
-122.365036,37.585667
-122.365342,37.585304
-122.365328,37.585484
-122.365644,37.585125
-122.365613,37.584986
-122.365417,37.585223
-122.365491,37.585295
-122.36585,37.584708
-122.3661987,37.58438494
-122.3660196,37.58456027
-122.365906,37.584805
-122.366003,37.584684
-122.365988,37.584542
-122.3638949,37.58680282
-122.3639365,37.58678687
-122.3638029,37.58672819
-122.363872,37.586742
-122.365053,37.58551
-122.365106,37.585461
-122.365542,37.584794
-122.365338,37.585628
-122.366008,37.585087
-122.365988,37.585011
-122.2685242,37.56014407
-121.9285375,37.35468991
-121.9247726,37.34938059
-121.9250504,37.35288036
-121.9402248,37.37787034
-122.075866,37.392222
-122.228107,37.485861
-122.107077,37.402126
-121.973771,37.32310288
-121.8002126,37.25448966
-122.2004598,47.61290138
-122.1695167,47.57387674
-122.3366696,47.47044686
-122.2981967,47.40956827
-122.31432,47.62030986
-122.3748943,47.66864674
-122.3569499,47.63797963
-122.3037253,47.61753836
